destinataire;projet;horodatage;date_debut;date_fin;nb_lignes
DGT;DTS;2026-08-17T08:07:22;2026-01-01;2026-12-31;200
SIREN;Effectif_RCD;Effectif_H_rem_annuelle_globale;Effectif_F_rem_annuelle_globale;Effectif_H_taux_horaire_global;Effectif_F_taux_horaire_global;Effectif_H_rem_annuelle_variable;Effectif_F_rem_annuelle_variable;Rem_globale_annuelle_moyenne_ecart;Rem_globale_annuelle_moyenne_F;Rem_globale_annuelle_moyenne_H;Taux_horaire_global_moyen_ecart;Taux_horaire_global_moyen_F;Taux_horaire_global_moyen_H;Rem_variable_annuelle_moyenne_ecart;Rem_variable_annuelle_moyenne_F;Rem_variable_annuelle_moyenne_H;Taux_horaire_variable_moyen_ecart;Taux_horaire_variable_moyen_F;Taux_horaire_variable_moyen_H;Rem_globale_annuelle_mediane_ecart;Rem_globale_annuelle_mediane_F;Rem_globale_annuelle_mediane_H;Taux_horaire_global_median_ecart;Taux_globale_annuelle_mediane_F;Taux_globale_annuelle_mediane_H;Rem_variable_annuelle_mediane_ecart;Rem_variable_annuelle_mediane_F;Rem_variable_annuelle_mediane_H;Taux_horaire_variable_median_ecart;Taux_horaire_variable_median_F ;Taux_horaire_variable_median_H;Proportion_variable_F;Proportion_variable_H;Seuil_Q1_Rem_globale;Seuil_Q2_Rem_globale;Seuil_Q3_Rem_globale;Quartile1_Rem_globale_annuelle_nb_F;Quartile2_Rem_globale_annuelle_nb_F;Quartile3_Rem_globale_annuelle_nb_F;Quartile4_Rem_globale_annuelle_nb_F;Quartile1_Rem_globale_annuelle_nb_H;Quartile2_Rem_globale_annuelle_nb_H;Quartile3_Rem_globale_annuelle_nb_H;Quartile4_Rem_globale_annuelle_nb_H;Quartile1_Rem_globale_annuelle_proportion_F;Quartile2_Rem_globale_annuelle_proportion_F;Quartile3_Rem_globale_annuelle_proportion_F;Quartile4_Rem_globale_annuelle_proportion_F;Quartile1_Rem_globale_annuelle_proportion_H;Quartile2_Rem_globale_annuelle_proportion_H;Quartile3_Rem_globale_annuelle_proportion_H;Quartile4_Rem_globale_annuelle_proportion_H;Seuil_Q1_Taux_horaire_global;Seuil_Q2_Taux_horaire_global;Seuil_Q3_Taux_horaire_global;Quartile1_Taux_horaire_global_nb_F;Quartile2_Taux_horaire_global_nb_F;Quartile3_Taux_horaire_global_nb_F;Quartile4_Taux_horaire_global_nb_F;Quartile1_Taux_horaire_global_nb_H;Quartile2_Taux_horaire_global_nb_H;Quartile3_Taux_horaire_global_nb_H;Quartile4_Taux_horaire_global_nb_H;Quartile1_Taux_horaire_global_proportion_F;Quartile2_Taux_horaire_global_proportion_F;Quartile3_Taux_horaire_global_proportion_F;Quartile4_Taux_horaire_global_proportion_F;Quartile1_Taux_horaire_global_proportion_H;Quartile2_Taux_horaire_global_proportion_H;Quartile3_Taux_horaire_global_proportion_H;Quartile4_Taux_horaire_global_proportion_H;indice;indice_nature_exo;indice_unite;indice_ratio_suspensions;indice_ratio_arrets;indice_arrets_0;indice_quotite250;indice_quotite0;indice_rem_extremes;indice_taux_extremes
562094425;7500,00;4533;2967;4496;2627;985;659;0,1020;34048,83;37915,78;0,0839;18,78;20,50;0,1031;383,15;427,21;0,0870;0,21;0,23;0,0917;34035,13;37471,18;0,0735;18,77;20,26;0,1268;341,93;391,58;0,0952;0,19;0,21;0,2221;0,2173;20856,10;29219,32;40019,89;914;845;702;506;1024;1067;1159;1283;0,4716;0,4419;0,3772;0,2828;0,5284;0,5581;0,6228;0,7172;11,36;15,91;21,79;825;757;613;432;1000;1050;1157;1289;0,4521;0,4189;0,3463;0,2510;0,5479;0,5811;0,6537;0,7490;0,5302;0,1686;0,0951;0,1474;0,1292;0,0205;0,0187;0,1373;0,3008;0,0463
326094471;7500,00;4288;3212;3701;2757;3131;1927;0,2062;66017,91;83171,46;0,1857;37,22;45,71;0,3629;5877,73;9225,16;0,3471;3,31;5,07;0,1988;69641,68;86924,20;0,1781;39,26;47,77;0,3426;6310,13;9598,92;0,3245;3,56;5,27;0,5999;0,7302;57578,35;70004,32;77754,88;833;709;826;844;1042;1165;1050;1031;0,4443;0,3783;0,4403;0,4501;0,5557;0,6217;0,5597;0,5499;31,99;38,89;43,20;742;616;681;718;875;996;933;897;0,4589;0,3821;0,4219;0,4446;0,5411;0,6179;0,5781;0,5554;0,8678;0,1944;0,0205;0,0991;0,0768;0,0296;0,2868;0,1445;0,1706;0,0129
378168470;7500,00;4406;3094;4346;2882;1754;982;0,1160;36585,03;41384,00;0,0941;20,80;22,96;0,1464;417,57;489,20;0,1111;0,24;0,27;0,1094;39210,93;44025,60;0,0876;22,29;24,43;0,2597;407,56;550,51;0,2581;0,23;0,31;0,3174;0,3981;26230,25;31831,35;41340,15;924;882;653;635;986;1019;1194;1207;0,4838;0,4640;0,3535;0,3447;0,5162;0,5360;0,6465;0,6553;14,69;17,83;23,16;905;812;577;588;949;1018;1194;1185;0,4881;0,4437;0,3258;0,3316;0,5119;0,5563;0,6742;0,6684;0,8313;0,4129;0,0749;0,1145;0,1769;0,0030;0,1288;0,1941;0,7070;0,0304
319159877;7500,00;4697;2803;4044;2690;3862;1916;0,2046;74559,34;93742,38;0,1673;42,90;51,52;0,4170;17226,53;29547,30;0,3898;9,91;16,24;0,2052;73970,99;93072,58;0,1679;42,56;51,15;0,4820;17372,69;33535,79;0,4574;10,00;18,43;0,6836;0,8222;59110,12;67375,78;88881,25;743;747;557;756;1131;1127;1321;1118;0,3965;0,3986;0,2966;0,4034;0,6035;0,6014;0,7034;0,5966;33,08;37,70;49,74;747;686;524;733;946;999;1140;959;0,4412;0,4071;0,3149;0,4332;0,5588;0,5929;0,6851;0,5668;0,8503;0,0794;0,1932;0,2905;0,1262;0,0425;0,1150;0,0545;0,2669;0,0014
612039495;7500,00;4430;3070;3805;2872;1276;856;0,0882;29278,81;32109,26;0,0658;16,32;17,47;0,1481;830,81;975,30;0,1321;0,46;0,53;0,0768;27126,16;29382,79;0,0544;15,12;15,99;0,2133;820,72;1043,19;0,1930;0,46;0,57;0,2788;0,2880;19443,20;26814,81;34342,56;820;958;814;478;1060;938;1066;1366;0,4362;0,5053;0,4330;0,2592;0,5638;0,4947;0,5670;0,7408;10,69;14,74;18,88;767;922;750;433;912;788;926;1179;0,4568;0,5392;0,4475;0,2686;0,5432;0,4608;0,5525;0,7314;0,7313;0,0439;0,1858;0,0499;0,0048;0,0314;0,0394;0,1470;0,5063;0,0362
383475092;7500,00;4439;3061;3874;2885;2925;2087;0,1884;89287,59;110010,83;0,1327;52,73;60,80;0,4670;12397,07;23259,91;0,4304;7,32;12,85;0,1823;89844,02;109880,21;0,1263;53,06;60,73;0,4790;13417,96;25754,87;0,4434;7,92;14,23;0,6818;0,6589;67576,08;79719,76;116526,46;877;818;675;691;1009;1063;1191;1176;0,4650;0,4349;0,3617;0,3701;0,5350;0,5651;0,6383;0,6299;38,40;45,30;66,21;797;780;637;671;909;923;1034;1008;0,4672;0,4580;0,3812;0,3996;0,5328;0,5420;0,6188;0,6004;0,6540;0,4571;0,1182;0,2612;0,0263;0,0238;0,0816;0,1273;0,5863;0,0451
179401203;7500,00;4791;2709;4776;2504;1405;744;0,0690;37676,36;40469,22;0,0077;21,79;21,96;0,2821;811,09;1129,78;0,2295;0,47;0,61;0,0608;39421,76;41975,28;-0,0004;22,79;22,78;0,2887;805,67;1132,69;0,2295;0,47;0,61;0,2746;0,2933;22099,20;34243,44;38633,67;922;681;712;394;941;1194;1161;1495;0,4949;0,3632;0,3801;0,2086;0,5051;0,6368;0,6199;0,7914;12,25;18,98;21,42;831;636;672;365;961;1182;1142;1491;0,4637;0,3498;0,3705;0,1967;0,5363;0,6502;0,6295;0,8033;0,8124;0,4161;0,2683;0,1170;0,0450;0,0278;0,2305;0,1071;0,0968;0,0258
383470937;7500,00;4611;2889;4402;2781;3838;1856;0,1394;66240,37;76965,73;0,1166;37,36;42,29;0,2371;19161,22;25115,79;0,2167;10,81;13,80;0,1299;61595,53;70789,89;0,1069;34,74;38,90;0,1475;19502,04;22877,29;0,1249;11,00;12,57;0,6424;0,8324;41491,41;55564,29;78458,67;736;838;629;686;1138;1032;1250;1191;0,3927;0,4481;0,3348;0,3655;0,6073;0,5519;0,6652;0,6345;23,03;30,84;43,54;687;838;605;651;1108;957;1191;1146;0,3827;0,4669;0,3369;0,3623;0,6173;0,5331;0,6631;0,6377;0,7966;0,1757;0,1476;0,0173;0,1314;0,0336;0,1622;0,1403;0,2158;0,0108
200053742;7500,00;4768;2732;4577;2678;910;489;0,0598;30102,87;32018,50;-0,0056;17,88;17,78;0,1596;706,84;841,04;0,1064;0,42;0,47;0,0730;30260,60;32645,07;0,0083;17,98;18,13;0,2151;611,00;778,41;0,1628;0,36;0,43;0,1790;0,1909;19090,09;24286,27;34786,44;870;640;717;505;1042;1226;1165;1335;0,4550;0,3430;0,3810;0,2745;0,5450;0,6570;0,6190;0,7255;10,86;13,82;19,79;913;604;696;465;970;1192;1125;1290;0,4849;0,3363;0,3822;0,2650;0,5151;0,6637;0,6178;0,7350;0,5415;0,1425;0,0293;0,0254;0,0686;0,0275;0,1587;0,0004;0,1673;0,0217
410409015;7500,00;3835;3665;3760;3407;2668;2453;0,1382;95256,50;110533,79;0,1000;53,80;59,78;0,3142;12945,20;18875,27;0,2840;7,31;10,21;0,1369;92344,78;106990,13;0,0987;52,16;57,87;0,3524;11959,23;18466,29;0,3243;6,75;9,99;0,6693;0,6957;72821,63;98426,51;119481,52;799;1002;966;898;1084;867;906;978;0,4243;0,5361;0,5160;0,4787;0,5757;0,4639;0,4840;0,5213;40,20;54,33;65,95;744;914;903;846;1071;864;878;947;0,4099;0,5141;0,5070;0,4718;0,5901;0,4859;0,4930;0,5282;0,8972;0,1781;0,2563;0,1656;0,1683;0,0330;0,1634;0,1991;0,2031;0,0042
385365713;7500,00;3796;3704;3556;3160;840;656;0,0889;31082,52;34115,71;0,0398;18,11;18,86;0,2462;765,18;1015,11;0,1964;0,45;0,56;0,0914;30251,08;33292,42;0,0424;17,63;18,41;0,2302;724,72;941,40;0,1923;0,42;0,52;0,1771;0,2213;21205,65;27812,31;31852,72;1096;1178;909;521;831;773;961;1231;0,5688;0,6038;0,4861;0,2974;0,4312;0,3962;0,5139;0,7026;12,01;15,76;18,05;915;1014;769;462;798;726;904;1128;0,5342;0,5828;0,4597;0,2906;0,4658;0,4172;0,5403;0,7094;0,7227;0,3639;0,2656;0,2192;0,0826;0,0290;0,2597;0,0489;0,6131;0,0294
229400288;7500,00;4288;3212;4186;3047;2952;2236;0,1486;66290,22;77860,07;0,0863;39,51;43,24;0,3423;10387,29;15792,19;0,2942;6,19;8,77;0,1548;66383,28;78544,39;0,0931;39,56;43,62;0,2879;10852,50;15239,70;0,2352;6,47;8,46;0,6961;0,6884;44508,64;64926,98;82016,48;974;774;667;797;882;1104;1223;1079;0,5248;0,4121;0,3529;0,4248;0,4752;0,5879;0,6471;0,5752;25,45;37,12;46,89;916;724;654;753;862;1091;1176;1057;0,5152;0,3989;0,3574;0,4160;0,4848;0,6011;0,6426;0,5840;0,9332;0,0649;0,2557;0,0665;0,0625;0,0393;0,0328;0,0138;0,2365;0,0098
722063997;7500,00;4851;2649;4529;2460;1052;497;0,0662;28559,06;30584,53;0,0244;16,41;16,82;0,1345;731,61;845,35;0,1064;0,42;0,47;0,0644;27790,76;29704,99;0,0226;15,97;16,34;0,1360;712,83;825,00;0,0889;0,41;0,45;0,1876;0,2169;15649,81;21619,91;29635,43;938;688;732;291;942;1187;1144;1578;0,4989;0,3669;0,3902;0,1557;0,5011;0,6331;0,6098;0,8443;8,74;12,08;16,55;869;645;664;282;877;1102;1084;1466;0,4977;0,3692;0,3799;0,1613;0,5023;0,6308;0,6201;0,8387;0,9381;0,5000;0,0595;0,2636;0,1266;0,0462;0,0270;0,0967;0,9185;0,0281
213401722;7500,00;3856;3644;3536;3397;3091;3019;0,1489;85394,48;100333,44;0,1285;48,36;55,49;0,3496;18025,34;27713,26;0,3340;10,21;15,33;0,1486;86760,05;101904,45;0,1281;49,14;56,36;0,4023;16077,54;26898,71;0,3878;9,11;14,88;0,8285;0,8016;59935,21;72067,13;107121,84;834;950;949;911;1039;926;927;964;0,4453;0,5064;0,5059;0,4859;0,5547;0,4936;0,4941;0,5141;33,53;40,32;59,93;793;868;928;808;939;866;807;924;0,4579;0,5006;0,5349;0,4665;0,5421;0,4994;0,4651;0,5335;0,9126;0,4728;0,2521;0,1267;0,0174;0,0040;0,0906;0,1875;0,3218;0,0456
398972901;7500,00;4579;2921;4506;2770;1047;642;0,0559;30834,12;32658,66;-0,0135;18,03;17,79;0,2406;368,19;484,85;0,1538;0,22;0,26;0,0495;31145,88;32767,33;-0,0202;18,21;17,85;0,0591;420,72;447,13;-0,0417;0,25;0,24;0,2198;0,2287;19522,56;26589,46;35500,20;1001;889;550;481;904;1004;1305;1366;0,5255;0,4696;0,2965;0,2604;0,4745;0,5304;0,7035;0,7396;10,92;14,87;19,85;982;800;561;427;855;1025;1250;1376;0,5346;0,4384;0,3098;0,2368;0,4654;0,5616;0,6902;0,7632;0,5464;0,2978;0,1830;0,0280;0,1855;0,0454;0,0488;0,0051;0,7195;0,0233
775701477;7500,00;3863;3637;3603;3612;3493;2969;0,1731;54939,90;66441,89;0,1523;31,22;36,83;0,3424;14006,91;21298,89;0,3260;7,96;11,81;0,1667;54439,97;65333,74;0,1461;30,93;36,22;0,1994;14719,98;18386,50;0,1796;8,36;10,19;0,8163;0,9042;37084,86;59705,17;71227,20;869;855;949;964;1008;1023;924;908;0,4630;0,4553;0,5067;0,5150;0,5370;0,5447;0,4933;0,4850;20,81;33,51;39,97;834;858;973;947;965;943;835;860;0,4636;0,4764;0,5382;0,5241;0,5364;0,5236;0,4618;0,4759;0,9213;0,3769;0,1120;0,0937;0,0277;0,0019;0,2233;0,0982;0,0899;0,0061
597020841;7500,00;4050;3450;3714;2937;1337;1001;0,0854;37245,86;40722,95;0,0851;20,31;22,20;0,1273;499,39;572,22;0,1290;0,27;0,31;0,0677;35135,72;37685,35;0,0676;19,16;20,55;0,1163;549,59;621,93;0,1176;0,30;0,34;0,2901;0,3301;23820,76;33916,20;43958,73;1138;864;824;624;758;1011;1049;1232;0,6002;0,4608;0,4399;0,3362;0,3998;0,5392;0,5601;0,6638;12,99;18,49;23,97;964;739;684;550;709;924;977;1104;0,5762;0,4444;0,4118;0,3325;0,4238;0,5556;0,5882;0,6675;0,6261;0,2597;0,1826;0,2269;0,0849;0,0050;0,2240;0,1831;0,9351;0,0406
200094332;7500,00;4648;2852;4495;2685;4173;2200;0,2643;73658,66;100115,55;0,2300;42,31;54,95;0,3644;12723,44;20016,80;0,3348;7,31;10,99;0,2544;69427,25;93115,25;0,2197;39,88;51,11;0,2597;14260,71;19263,52;0,2252;8,19;10,57;0,7714;0,8978;50397,31;81608,23;100202,40;916;758;536;642;934;1111;1361;1242;0,4951;0,4056;0,2826;0,3408;0,5049;0,5944;0,7174;0,6592;28,13;45,55;55,93;855;723;516;591;909;1063;1306;1217;0,4847;0,4048;0,2832;0,3269;0,5153;0,5952;0,7168;0,6731;0,8040;0,0613;0,0286;0,1267;0,0097;0,0303;0,1124;0,0679;0,0141;0,0417
338253081;7500,00;4836;2664;4394;2366;1681;888;0,0652;30300,88;32412,61;0,0323;17,39;17,97;0,1040;841,41;939,03;0,0769;0,48;0,52;0,0751;31244,60;33781,49;0,0427;17,93;18,73;-0,0850;891,81;821,92;-0,1087;0,51;0,46;0,3333;0,3476;17843,46;29015,05;35479,33;827;777;678;382;1101;1135;1201;1399;0,4289;0,4064;0,3608;0,2145;0,5711;0,5936;0,6392;0,7855;10,01;16,28;19,91;735;641;626;364;994;1062;1073;1265;0,4251;0,3764;0,3685;0,2234;0,5749;0,6236;0,6315;0,7766;0,9471;0,3859;0,2955;0,0731;0,0833;0,0080;0,0088;0,1784;0,2262;0,0212
572102176;7500,00;4310;3190;3698;2979;3335;1962;0,1744;88870,37;107640,72;0,1260;51,18;58,56;0,3510;12650,25;19490,56;0,3132;7,28;10,60;0,1587;82805,41;98428,36;0,1096;47,68;53,55;0,4058;12886,76;21689,14;0,3712;7,42;11,80;0,6150;0,7738;54116,20;96251,52;106310,94;784;828;744;834;1090;1051;1123;1046;0,4184;0,4407;0,3985;0,4436;0,5816;0,5593;0,6015;0,5564;30,19;53,69;59,30;739;796;651;793;929;882;1002;885;0,4430;0,4744;0,3938;0,4726;0,5570;0,5256;0,6062;0,5274;0,6412;0,2951;0,1944;0,0033;0,0308;0,0360;0,2622;0,0313;0,5840;0,0314
784939688;7500,00;4660;2840;4590;2701;1834;923;0,1158;31867,47;36039,57;0,0739;18,17;19,62;0,2451;521,24;690,52;0,2105;0,30;0,38;0,1025;32905,41;36661,42;0,0596;18,76;19,95;0,2588;585,01;789,24;0,2326;0,33;0,43;0,3250;0,3936;18855,32;26440,56;34122,10;902;734;738;466;993;1144;1140;1383;0,4760;0,3908;0,3930;0,2520;0,5240;0,6092;0,6070;0,7480;10,44;14,64;18,89;857;708;651;485;980;1117;1170;1323;0,4665;0,3879;0,3575;0,2683;0,5335;0,6121;0,6425;0,7317;0,9305;0,1724;0,0080;0,2815;0,1796;0,0239;0,1351;0,0023;0,4015;0,0193
